customerID,country,region,lang,cpc_index,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_band,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,Contract_enc,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,charge_tier,churn_risk_score,Churn
2162-FRZAA,Turkey,MENA,ar,0.55,Male,0,1,1,63,Champion (60+m),0,0,DSL,0,1,1,1,0,0,Two year,2,0,Bank transfer (automatic),39.35,2395.05,Mid,0.0516,0
2164-SOQXL,Portugal,EU,fr,0.92,Female,0,1,1,20,Growing (13-36m),1,0,No,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,20.05,406.05,Low,0.5899,0
2165-VOEGB,South Africa,Africa,en,0.22,Female,0,0,1,46,Loyal (37-60m),1,0,Fiber optic,1,1,0,1,1,1,One year,1,1,Bank transfer (automatic),105.2,4822.85,Premium,0.4791,1
2167-FQSTQ,Sweden,EU,fr,0.92,Female,0,1,0,72,Champion (60+m),1,1,DSL,1,1,1,1,1,1,Two year,2,1,Electronic check,92.4,6786.1,Premium,0.1746,0
2169-RRLFW,Spain,EU,fr,0.92,Female,0,1,0,71,Champion (60+m),1,1,No,0,0,0,0,0,0,Two year,2,0,Credit card (automatic),25.6,1888.25,Low,0.0,0
2171-UDMFD,Indonesia,APAC,ja,0.61,Male,0,1,1,32,Growing (13-36m),1,0,No,0,0,0,0,0,0,Month-to-month,0,1,Credit card (automatic),19.45,674.55,Low,0.5223,0
2172-EJXVF,Thailand,APAC,ja,0.61,Female,1,0,0,71,Champion (60+m),1,1,Fiber optic,0,1,1,0,1,1,One year,1,1,Electronic check,105.9,7521.95,Premium,0.5055,0
2176-LVPNX,Argentina,LATAM,es,0.38,Female,1,0,0,71,Champion (60+m),1,1,DSL,1,1,1,1,1,1,Two year,2,0,Mailed check,89.85,6293.45,High,0.3018,0
2176-OSJUV,Lebanon,MENA,ar,0.55,Male,0,1,0,71,Champion (60+m),1,1,DSL,1,1,0,1,0,0,Two year,2,0,Bank transfer (automatic),65.15,4681.75,High,0.1564,0
2178-PMGCJ,United Kingdom,EU,fr,0.92,Male,0,0,0,22,Growing (13-36m),1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,69.7,1490.4,High,0.7074,0
2180-DXNEG,Ghana,Africa,en,0.22,Female,0,0,0,12,New (0-12m),1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,0,1,Electronic check,96.0,1062.1,Premium,0.7838,1
2181-TIDSV,Indonesia,APAC,ja,0.61,Male,0,1,1,68,Champion (60+m),1,0,No,0,0,0,0,0,0,Two year,2,1,Bank transfer (automatic),19.95,1303.25,Low,0.073,0
2181-UAESM,India,APAC,ja,0.61,Male,0,0,0,2,New (0-12m),1,0,DSL,1,0,1,0,0,0,Month-to-month,0,0,Electronic check,53.45,119.5,Mid,0.7122,0
2183-ZULVZ,New Zealand,NA,en,1.0,Female,0,1,1,70,Champion (60+m),1,1,Fiber optic,1,1,1,1,1,1,Two year,2,1,Credit card (automatic),115.15,8250.0,Premium,0.2665,0
2186-QZEYA,Saudi Arabia,MENA,ar,0.55,Female,1,0,0,29,Growing (13-36m),1,1,DSL,1,1,0,0,0,0,Month-to-month,0,1,Bank transfer (automatic),58.55,1718.95,Mid,0.5813,0
2187-LZGPL,South Korea,APAC,ja,0.61,Female,0,0,0,7,New (0-12m),0,0,DSL,0,1,0,0,0,1,Month-to-month,0,1,Credit card (automatic),40.1,293.3,Mid,0.6922,1
2187-PKZAY,Ecuador,LATAM,es,0.38,Male,0,0,0,12,New (0-12m),1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,1,Bank transfer (automatic),79.95,1043.4,High,0.7287,0
2188-SXWVT,Italy,EU,fr,0.92,Female,0,0,0,34,Growing (13-36m),1,0,DSL,1,1,0,0,0,0,One year,1,0,Mailed check,55.0,1885.15,Mid,0.3698,0
2189-UXTKY,Switzerland,EU,fr,0.92,Female,0,1,0,22,Growing (13-36m),1,1,DSL,1,0,0,1,1,1,Month-to-month,0,1,Electronic check,79.2,1742.75,High,0.7023,1
2189-WWOEW,South Korea,APAC,ja,0.61,Female,0,0,1,15,Growing (13-36m),1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,0,1,Bank transfer (automatic),85.9,1269.55,High,0.7125,1
2190-BCXEC,Brazil,LATAM,es,0.38,Female,0,1,0,40,Loyal (37-60m),1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,0,1,Credit card (automatic),78.85,3126.85,High,0.6195,0
2190-PHBHR,Malaysia,APAC,ja,0.61,Female,0,1,0,72,Champion (60+m),1,1,Fiber optic,1,1,0,0,0,1,Two year,2,1,Credit card (automatic),94.45,6921.7,Premium,0.1677,0
2192-CKRLV,United Kingdom,EU,fr,0.92,Female,0,1,0,72,Champion (60+m),0,0,DSL,1,1,1,0,0,1,Two year,2,1,Electronic check,49.2,3580.95,Mid,0.1038,0
2192-OZITF,Canada,NA,en,1.0,Female,0,0,0,45,Loyal (37-60m),1,1,DSL,1,0,0,1,0,1,Two year,2,0,Mailed check,73.55,3349.1,High,0.3318,0
2193-SFWQW,Malaysia,APAC,ja,0.61,Male,0,1,1,72,Champion (60+m),1,0,Fiber optic,1,1,1,1,1,1,Two year,2,0,Bank transfer (automatic),111.95,8033.1,Premium,0.2012,0
2194-IIQOF,Argentina,LATAM,es,0.38,Female,0,1,0,71,Champion (60+m),1,1,DSL,1,1,1,1,1,1,Two year,2,0,Credit card (automatic),89.3,6388.65,High,0.216,0
2195-VVRJF,Thailand,APAC,ja,0.61,Male,1,1,0,18,Growing (13-36m),1,0,DSL,1,0,0,0,0,1,Month-to-month,0,1,Credit card (automatic),59.1,1011.05,Mid,0.7251,0
2195-ZRVAX,United States,NA,en,1.0,Female,0,1,0,47,Loyal (37-60m),1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,0,1,Electronic check,85.3,4045.65,High,0.6081,1
2197-OMWGI,Jordan,MENA,ar,0.55,Female,1,1,1,68,Champion (60+m),0,0,DSL,0,1,1,0,1,1,Two year,2,1,Electronic check,53.0,3656.25,Mid,0.1848,0
2200-DSAAL,Poland,EU,fr,0.92,Female,0,0,0,68,Champion (60+m),1,1,DSL,0,1,1,0,1,1,Two year,2,1,Electronic check,80.65,5330.2,High,0.2139,0
2202-CUYXZ,Russia,CIS,ru,0.3,Male,0,0,0,1,New (0-12m),1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,0,1,Electronic check,84.85,84.85,High,0.8209,1
2202-OUTMO,Chile,LATAM,es,0.38,Female,0,1,0,34,Growing (13-36m),1,1,DSL,1,0,0,1,0,0,Month-to-month,0,1,Bank transfer (automatic),60.85,2003.6,Mid,0.666,0
2203-GHNWN,Israel,MENA,ar,0.55,Female,0,1,0,24,Growing (13-36m),1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,0,1,Mailed check,79.65,1928.7,High,0.6201,0
2205-LPVGL,Morocco,MENA,ar,0.55,Male,1,1,1,58,Loyal (37-60m),1,1,Fiber optic,1,1,0,1,0,0,One year,1,1,Bank transfer (automatic),89.85,5125.75,High,0.5202,0
2205-YMZZJ,Canada,NA,en,1.0,Male,1,0,0,7,New (0-12m),1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,1,Electronic check,84.8,546.95,High,0.9572,1
2207-NHRJK,Sweden,EU,fr,0.92,Male,0,0,0,1,New (0-12m),1,0,DSL,0,1,0,0,0,0,Month-to-month,0,0,Electronic check,50.8,50.8,Mid,0.7536,1
2207-OBZNX,Israel,MENA,ar,0.55,Male,0,0,0,7,New (0-12m),1,0,DSL,1,0,0,0,0,0,Month-to-month,0,1,Mailed check,51.0,354.05,Mid,0.6895,1
2207-QPJED,Lebanon,MENA,ar,0.55,Female,1,1,0,37,Loyal (37-60m),1,0,Fiber optic,0,0,1,1,1,0,Month-to-month,0,0,Electronic check,90.0,3371.75,Premium,0.6591,0
2207-RYYRL,Guatemala,LATAM,es,0.38,Male,0,1,1,52,Loyal (37-60m),1,1,No,0,0,0,0,0,0,Two year,2,0,Mailed check,24.55,1331.05,Low,0.1619,0
2208-MPXIO,Japan,APAC,ja,0.61,Female,0,1,1,45,Loyal (37-60m),1,0,No,0,0,0,0,0,0,Two year,2,1,Bank transfer (automatic),20.0,886.4,Low,0.2224,0
2208-NKVVH,Singapore,APAC,ja,0.61,Male,0,1,1,43,Loyal (37-60m),1,1,No,0,0,0,0,0,0,Two year,2,0,Mailed check,24.25,1077.95,Low,0.3245,0
2208-NQBCT,Netherlands,EU,fr,0.92,Female,0,1,1,26,Growing (13-36m),1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,0,0,Electronic check,81.95,2070.05,High,0.6609,0
2208-UGTGR,Belarus,CIS,ru,0.3,Male,0,0,0,56,Loyal (37-60m),1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,0,0,Electronic check,98.6,5581.05,Premium,0.4591,0
2209-XADXF,United Kingdom,EU,fr,0.92,Female,0,0,0,1,New (0-12m),0,0,DSL,0,0,0,0,0,0,Month-to-month,0,0,Bank transfer (automatic),25.25,25.25,Low,0.6759,0
2211-RMNHO,Spain,EU,fr,0.92,Female,0,1,1,68,Champion (60+m),1,1,DSL,0,1,1,1,1,1,Two year,2,0,Bank transfer (automatic),85.3,5560.0,High,0.1079,0
2212-LYASK,United States,NA,en,1.0,Male,0,1,1,27,Growing (13-36m),0,0,DSL,0,1,1,0,0,1,One year,1,1,Credit card (automatic),45.85,1246.4,Mid,0.551,0
2215-ZAFGX,Russia,CIS,ru,0.3,Male,0,0,0,9,New (0-12m),1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,1,Electronic check,85.5,791.7,High,0.8025,0
2219-MVUSO,Mexico,LATAM,es,0.38,Male,0,0,0,8,New (0-12m),1,0,DSL,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,45.15,438.4,Mid,0.7325,1
2220-IAHLS,United States,NA,en,1.0,Female,0,0,0,1,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,0,Credit card (automatic),19.4,19.4,Low,0.6956,0
2223-GDSHL,Nigeria,Africa,en,0.22,Male,0,1,1,71,Champion (60+m),1,1,Fiber optic,1,1,1,1,1,1,Two year,2,1,Bank transfer (automatic),116.05,8297.5,Premium,0.2379,0
2223-KAGMX,Qatar,MENA,ar,0.55,Female,0,0,0,15,Growing (13-36m),1,0,No,0,0,0,0,0,0,Month-to-month,0,0,Bank transfer (automatic),19.4,289.3,Low,0.6124,1
2225-ZRGSG,Venezuela,LATAM,es,0.38,Female,0,1,1,70,Champion (60+m),1,1,Fiber optic,1,1,1,1,0,0,Two year,2,0,Bank transfer (automatic),93.9,6579.05,Premium,0.236,1
2226-ICFDO,Ukraine,CIS,ru,0.3,Female,0,1,1,72,Champion (60+m),1,1,DSL,1,0,1,1,1,1,Two year,2,1,Credit card (automatic),85.9,6110.75,High,0.0877,0
2227-JRSJX,Ukraine,CIS,ru,0.3,Female,0,0,0,21,Growing (13-36m),1,0,Fiber optic,0,1,0,1,1,1,Month-to-month,0,1,Bank transfer (automatic),99.15,1956.4,Premium,0.7018,0
2228-BZDEE,Italy,EU,fr,0.92,Female,0,0,0,54,Loyal (37-60m),1,0,No,0,0,0,0,0,0,Two year,2,0,Mailed check,20.1,1079.45,Low,0.131,0
2229-DPMBI,Colombia,LATAM,es,0.38,Female,0,1,1,8,New (0-12m),1,0,No,0,0,0,0,0,0,Two year,2,0,Mailed check,19.5,162.15,Low,0.3406,0
2229-VWQJH,South Korea,APAC,ja,0.61,Female,0,0,0,24,Growing (13-36m),1,0,DSL,0,0,1,0,0,0,Month-to-month,0,1,Credit card (automatic),49.3,1233.25,Mid,0.6099,0
2230-XTUWL,New Zealand,NA,en,1.0,Female,0,1,1,48,Loyal (37-60m),1,0,No,0,0,0,0,0,0,Two year,2,0,Mailed check,19.55,883.35,Low,0.2201,0
2232-DMLXU,Switzerland,EU,fr,0.92,Female,0,1,0,1,New (0-12m),1,0,DSL,0,0,0,0,1,0,Month-to-month,0,0,Mailed check,55.2,55.2,Mid,0.7414,1
2233-FAGXV,Kazakhstan,CIS,ru,0.3,Female,0,1,1,5,New (0-12m),1,1,No,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,24.3,132.25,Low,0.4993,0
2233-TXSIU,Nigeria,Africa,en,0.22,Male,0,1,1,17,Growing (13-36m),0,0,DSL,1,0,1,0,1,0,One year,1,0,Credit card (automatic),44.45,792.15,Mid,0.4605,0
2234-EOFPT,Italy,EU,fr,0.92,Male,0,1,0,72,Champion (60+m),1,0,DSL,1,1,0,1,1,1,Two year,2,1,Bank transfer (automatic),79.35,5753.25,High,0.1835,0
2234-XADUH,Ghana,Africa,en,0.22,Female,0,1,1,72,Champion (60+m),1,1,Fiber optic,0,1,1,0,1,1,One year,1,1,Credit card (automatic),103.2,7362.9,Premium,0.3217,0
2235-DWLJU,China,APAC,ja,0.61,Female,1,0,0,6,New (0-12m),0,0,DSL,0,0,0,0,1,1,Month-to-month,0,1,Electronic check,44.4,263.05,Mid,0.8314,0
2235-EZAIK,New Zealand,NA,en,1.0,Female,0,1,0,72,Champion (60+m),1,1,DSL,1,1,1,1,1,0,Two year,2,0,Credit card (automatic),79.2,5401.9,High,0.1989,0
2235-ZGKPT,United States,NA,en,1.0,Female,0,1,1,4,New (0-12m),1,1,DSL,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,50.85,239.55,Mid,0.7154,1
2236-HILPA,Australia,NA,en,1.0,Male,0,1,1,62,Champion (60+m),1,0,No,0,0,0,0,0,0,Two year,2,0,Credit card (automatic),20.65,1218.45,Low,0.0659,0
2237-ZFSMY,New Zealand,NA,en,1.0,Female,0,0,0,39,Loyal (37-60m),1,0,Fiber optic,1,0,1,1,1,0,One year,1,1,Electronic check,95.55,3692.85,Premium,0.5681,1
2239-CFOUJ,Australia,NA,en,1.0,Male,0,1,1,1,New (0-12m),1,0,No,0,0,0,0,0,0,One year,1,0,Mailed check,20.4,20.4,Low,0.4157,0
2239-CGBUZ,Belarus,CIS,ru,0.3,Female,0,1,0,51,Loyal (37-60m),1,0,DSL,1,1,0,1,0,0,One year,1,1,Bank transfer (automatic),60.5,3145.15,Mid,0.4301,0
2239-JALAW,Kazakhstan,CIS,ru,0.3,Male,0,0,0,58,Loyal (37-60m),1,1,Fiber optic,0,1,1,0,1,1,One year,1,1,Bank transfer (automatic),103.25,6017.65,Premium,0.3927,1
2240-HSJQD,Belarus,CIS,ru,0.3,Male,0,0,1,38,Loyal (37-60m),1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,1,Mailed check,81.85,3141.7,High,0.6053,0
2242-MFOTG,Qatar,MENA,ar,0.55,Male,0,0,0,33,Growing (13-36m),1,1,Fiber optic,1,0,0,0,0,0,One year,1,0,Bank transfer (automatic),80.1,2603.3,High,0.4748,0
2243-FNMMI,Peru,LATAM,es,0.38,Male,0,0,0,20,Growing (13-36m),1,0,No,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,19.4,415.4,Low,0.581,0
2245-ADZFJ,Morocco,MENA,ar,0.55,Female,0,1,1,31,Growing (13-36m),1,1,DSL,0,1,0,1,1,1,Two year,2,0,Bank transfer (automatic),80.55,2471.6,High,0.359,0
2249-YPRNG,Netherlands,EU,fr,0.92,Female,0,1,1,20,Growing (13-36m),1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,1,Bank transfer (automatic),105.85,2239.65,Premium,0.7082,1
2250-IVBWA,Australia,NA,en,1.0,Male,0,1,1,64,Champion (60+m),1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,0,0,Electronic check,81.05,5135.35,High,0.4336,0
2251-PYLPB,Ukraine,CIS,ru,0.3,Male,0,1,0,72,Champion (60+m),1,1,DSL,1,1,1,1,0,1,Two year,2,0,Credit card (automatic),79.55,5810.9,High,0.1174,0
2252-ISRNH,UAE,MENA,ar,0.55,Male,0,1,1,9,New (0-12m),1,1,Fiber optic,0,0,1,0,1,0,One year,1,1,Electronic check,90.35,767.9,Premium,0.6965,0
2252-JHJGE,Switzerland,EU,fr,0.92,Male,0,0,0,61,Champion (60+m),1,1,Fiber optic,1,0,1,0,1,1,One year,1,0,Electronic check,104.0,6363.45,Premium,0.4259,0
2252-NKNSI,Russia,CIS,ru,0.3,Male,0,0,1,52,Loyal (37-60m),1,1,DSL,1,1,0,1,1,1,Two year,2,1,Mailed check,85.15,4461.85,High,0.2458,0
2253-KPMNB,Ghana,Africa,en,0.22,Female,0,1,1,69,Champion (60+m),0,0,DSL,1,1,1,1,0,0,Two year,2,0,Bank transfer (automatic),46.25,3121.4,Mid,0.0668,0
2254-DLXRI,Kenya,Africa,en,0.22,Female,0,0,0,1,New (0-12m),1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,1,Mailed check,79.15,79.15,High,0.7795,0
2256-YLYLP,Portugal,EU,fr,0.92,Male,0,1,1,68,Champion (60+m),1,0,DSL,0,0,1,1,1,1,Two year,2,1,Bank transfer (automatic),72.95,4953.25,High,0.2453,0
2257-BOVXD,Argentina,LATAM,es,0.38,Male,0,1,0,14,Growing (13-36m),1,1,DSL,0,0,0,1,1,0,Month-to-month,0,1,Credit card (automatic),66.6,979.5,High,0.6811,0
2259-OUUSZ,Indonesia,APAC,ja,0.61,Male,0,0,0,7,New (0-12m),0,0,DSL,0,0,1,1,0,0,One year,1,1,Credit card (automatic),35.5,249.55,Mid,0.5715,0
2260-USTRB,Kuwait,MENA,ar,0.55,Female,1,0,0,2,New (0-12m),1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,1,Bank transfer (automatic),70.2,115.95,High,0.8436,1
2262-SLNVK,Chile,LATAM,es,0.38,Female,0,0,0,1,New (0-12m),1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,0,Electronic check,70.1,70.1,High,0.8166,0
2263-SFSQZ,United Kingdom,EU,fr,0.92,Male,0,1,1,51,Loyal (37-60m),1,1,No,0,0,0,0,0,0,Two year,2,1,Mailed check,24.95,1222.25,Low,0.2012,0
2265-CYWIV,Kazakhstan,CIS,ru,0.3,Female,1,1,0,4,New (0-12m),1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,0,1,Electronic check,99.6,347.65,Premium,0.8601,1
2266-FUBDZ,Kenya,Africa,en,0.22,Male,0,1,1,15,Growing (13-36m),1,0,No,0,0,0,0,0,0,Two year,2,0,Mailed check,19.35,278.85,Low,0.4055,0
2266-SJNAT,Turkey,MENA,ar,0.55,Female,0,1,0,72,Champion (60+m),1,1,Fiber optic,0,1,1,1,1,1,One year,1,0,Credit card (automatic),109.15,7789.6,Premium,0.3926,0
2267-FPIMA,Ethiopia,Africa,en,0.22,Male,0,1,0,50,Loyal (37-60m),1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,0,1,Credit card (automatic),94.4,4914.9,Premium,0.6687,0
2267-WTPYD,UAE,MENA,ar,0.55,Female,1,1,0,57,Loyal (37-60m),1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,0,0,Credit card (automatic),94.0,5438.95,Premium,0.7847,0
2270-CHBFN,United Kingdom,EU,fr,0.92,Female,0,1,0,44,Loyal (37-60m),1,1,Fiber optic,1,1,1,1,0,0,Month-to-month,0,1,Credit card (automatic),95.1,4060.55,Premium,0.6578,0
2272-JKMSI,Brazil,LATAM,es,0.38,Female,0,1,1,62,Champion (60+m),1,1,Fiber optic,0,1,1,1,1,1,One year,1,1,Electronic check,110.8,6840.95,Premium,0.4612,0
2272-QAGFO,United States,NA,en,1.0,Female,1,0,0,14,Growing (13-36m),1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,74.3,1096.25,High,0.8061,1
2272-UOINI,Malaysia,APAC,ja,0.61,Female,0,0,0,7,New (0-12m),1,0,DSL,1,1,0,1,1,1,Month-to-month,0,1,Electronic check,78.5,571.05,High,0.8218,0
2272-WUSPA,Qatar,MENA,ar,0.55,Female,0,1,0,72,Champion (60+m),1,1,Fiber optic,1,1,1,0,1,1,Two year,2,1,Electronic check,110.75,7751.7,Premium,0.2028,0
2273-QCKXA,Brazil,LATAM,es,0.38,Male,0,0,0,1,New (0-12m),1,0,DSL,0,0,0,1,0,0,Month-to-month,0,0,Mailed check,49.05,49.05,Mid,0.6916,0
2274-XUATA,Netherlands,EU,fr,0.92,Male,1,1,0,72,Champion (60+m),0,0,DSL,1,1,1,1,1,1,Two year,2,1,Bank transfer (automatic),63.1,4685.55,Mid,0.2844,0
2275-RBYQS,Kenya,Africa,en,0.22,Female,0,0,0,1,New (0-12m),1,0,DSL,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,45.4,45.4,Mid,0.7859,0
2276-YDAVZ,Nigeria,Africa,en,0.22,Female,0,0,0,3,New (0-12m),1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,1,Credit card (automatic),75.1,270.7,High,0.7895,1
2277-AXSDC,Australia,NA,en,1.0,Female,0,0,0,32,Growing (13-36m),1,0,No,0,0,0,0,0,0,One year,1,0,Bank transfer (automatic),19.75,624.15,Low,0.4218,0
2277-BKJKN,South Korea,APAC,ja,0.61,Female,1,1,0,71,Champion (60+m),1,0,Fiber optic,0,1,1,0,1,1,Two year,2,1,Electronic check,99.2,7213.75,Premium,0.3349,0
2277-DJJDL,New Zealand,NA,en,1.0,Male,1,1,0,60,Loyal (37-60m),1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,0,1,Electronic check,99.0,6017.9,Premium,0.5962,0
2277-VWCNI,Spain,EU,fr,0.92,Female,1,0,0,4,New (0-12m),1,1,DSL,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,48.75,179.85,Mid,0.8421,0
2279-AXJJK,Vietnam,APAC,ja,0.61,Male,0,1,0,52,Loyal (37-60m),1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,0,1,Credit card (automatic),95.65,5088.4,Premium,0.5442,0
2282-YGNOR,Dominican Republic,LATAM,es,0.38,Female,0,0,0,29,Growing (13-36m),1,0,DSL,1,0,1,1,0,0,One year,1,0,Credit card (automatic),58.0,1734.5,Mid,0.4874,0
2284-VFLKH,Brazil,LATAM,es,0.38,Male,0,1,0,49,Loyal (37-60m),1,0,Fiber optic,0,0,1,1,1,1,One year,1,1,Credit card (automatic),99.25,4920.8,Premium,0.6057,0
2292-XQWSV,Vietnam,APAC,ja,0.61,Male,0,1,1,40,Loyal (37-60m),0,0,DSL,0,1,1,1,1,1,One year,1,0,Mailed check,60.3,2448.5,Mid,0.5194,0
2293-IJWPS,Brazil,LATAM,es,0.38,Female,0,1,0,57,Loyal (37-60m),1,1,Fiber optic,0,0,1,0,1,1,One year,1,1,Credit card (automatic),100.75,5985.0,Premium,0.4202,0
2294-DMMUS,Morocco,MENA,ar,0.55,Female,0,1,1,62,Champion (60+m),1,1,DSL,0,0,0,0,1,1,Month-to-month,0,1,Credit card (automatic),70.45,4300.45,High,0.4769,0
2294-SALNE,Saudi Arabia,MENA,ar,0.55,Male,0,1,1,23,Growing (13-36m),1,0,Fiber optic,0,1,1,1,0,0,One year,1,0,Mailed check,86.8,1940.8,High,0.5518,0
2296-DKZFP,Italy,EU,fr,0.92,Female,0,1,0,65,Champion (60+m),1,0,DSL,1,1,1,0,0,1,Two year,2,0,Bank transfer (automatic),71.0,4386.2,High,0.137,0
2300-RQGOI,Peru,LATAM,es,0.38,Female,0,0,0,38,Loyal (37-60m),1,0,No,0,0,0,0,0,0,Two year,2,0,Mailed check,20.05,741.5,Low,0.2167,0
2302-ANTDP,Japan,APAC,ja,0.61,Female,1,1,0,48,Loyal (37-60m),1,1,Fiber optic,1,1,1,1,1,1,Month-to-month,0,0,Electronic check,117.45,5438.9,Premium,0.7041,1
2302-OUZXB,Switzerland,EU,fr,0.92,Male,0,1,0,72,Champion (60+m),1,1,DSL,0,1,1,0,1,1,Two year,2,0,Bank transfer (automatic),82.15,5784.3,High,0.128,0
2303-PJYHN,Canada,NA,en,1.0,Female,0,1,0,2,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,0,Bank transfer (automatic),19.85,52.0,Low,0.6991,0
2305-MRGLV,Israel,MENA,ar,0.55,Male,0,1,0,28,Growing (13-36m),1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,0,0,Bank transfer (automatic),76.55,2065.4,High,0.6944,0
2307-FYNNL,Argentina,LATAM,es,0.38,Male,1,0,0,65,Champion (60+m),1,1,Fiber optic,1,0,1,1,1,1,Two year,2,1,Electronic check,109.05,7108.2,Premium,0.4003,0
2308-STERM,Australia,NA,en,1.0,Female,0,0,0,2,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,19.4,61.05,Low,0.611,0
2309-OSFEU,Russia,CIS,ru,0.3,Male,0,0,0,10,New (0-12m),0,0,DSL,0,0,0,0,0,1,Month-to-month,0,1,Mailed check,33.9,298.45,Low,0.6686,1
2311-QYMUQ,Belarus,CIS,ru,0.3,Female,0,1,1,16,Growing (13-36m),1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,0,1,Credit card (automatic),89.45,1430.25,High,0.7155,1
2314-TNDJQ,Venezuela,LATAM,es,0.38,Female,0,1,1,72,Champion (60+m),0,0,DSL,1,1,1,1,0,1,Two year,2,0,Credit card (automatic),55.65,3880.05,Mid,0.0976,0
2316-ESMLS,Brazil,LATAM,es,0.38,Female,0,1,1,12,New (0-12m),0,0,DSL,1,0,0,1,0,0,One year,1,0,Credit card (automatic),33.15,444.75,Low,0.4634,0
2320-JRSDE,Vietnam,APAC,ja,0.61,Female,0,1,1,1,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,19.9,19.9,Low,0.7364,1
2320-SLKMB,Mexico,LATAM,es,0.38,Female,0,0,0,26,Growing (13-36m),0,0,DSL,0,0,1,1,1,0,Month-to-month,0,1,Credit card (automatic),44.45,1183.8,Mid,0.5889,0
2320-TZRRH,Uzbekistan,CIS,ru,0.3,Female,0,0,0,20,Growing (13-36m),1,0,No,0,0,0,0,0,0,One year,1,0,Mailed check,19.5,403.15,Low,0.4181,0
2320-YKQBO,Russia,CIS,ru,0.3,Female,0,0,0,7,New (0-12m),1,0,No,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,19.3,144.95,Low,0.5874,0
2321-OMBXY,Ghana,Africa,en,0.22,Female,0,1,1,38,Loyal (37-60m),1,0,DSL,1,1,0,1,1,1,One year,1,0,Credit card (automatic),80.3,3058.65,High,0.5431,1
2322-VCZHZ,Canada,NA,en,1.0,Male,1,1,0,23,Growing (13-36m),1,0,Fiber optic,1,1,0,0,0,1,Month-to-month,0,1,Electronic check,90.0,2024.1,Premium,0.7517,0
2323-ARSVR,Thailand,APAC,ja,0.61,Male,0,1,0,67,Champion (60+m),1,0,Fiber optic,1,1,1,1,1,1,Two year,2,1,Electronic check,111.05,7321.05,Premium,0.2862,0
2324-AALNO,Guatemala,LATAM,es,0.38,Female,0,0,0,48,Loyal (37-60m),1,1,No,0,0,0,0,0,0,One year,1,0,Bank transfer (automatic),24.55,1203.95,Low,0.3018,0
2324-EFHVG,Netherlands,EU,fr,0.92,Male,0,0,0,64,Champion (60+m),1,1,Fiber optic,0,1,1,0,1,1,Two year,2,1,Bank transfer (automatic),104.4,6692.65,Premium,0.3178,0
2325-NBPZG,Dominican Republic,LATAM,es,0.38,Female,0,0,0,3,New (0-12m),1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,1,Electronic check,74.55,233.65,High,0.8611,0
2325-WINES,Switzerland,EU,fr,0.92,Female,0,0,0,32,Growing (13-36m),1,1,Fiber optic,0,1,1,0,1,1,One year,1,1,Credit card (automatic),104.05,3416.85,Premium,0.64,0
